HeatNo,TotalIngotsWeight,PouringScrap,OtherScrap,Cr_Last_EOP,Cr_Final,E3,E6,E8,OCR12,OCR12VM,UTOPMO2,UTOPMO4,PV_E1,PV_E3,PV_E40,PV_E6,PV_E8,FeCr
72948,47210.0,600.0,900.0,,11.48,43100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43100,0,0,0,1400.0
72949,46350.0,800.0,100.0,,11.35,0.0,9300.0,0.0,0.0,25000.0,7000.0,0.0,0,0,0,9300,0,900.0
72951,45500.0,700.0,500.0,,11.66,0.0,9400.0,0.0,0.0,25000.0,7000.0,0.0,0,0,0,9400,0,1770.0
72952,49440.0,800.0,700.0,,11.65,0.0,9400.0,0.0,0.0,25000.0,7000.0,0.0,0,0,0,9400,0,500.0
72956,41870.0,600.0,2000.0,,11.54,0.0,18400.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18400,0,900.0
72968,45645.0,600.0,3000.0,,11.42,0.0,12500.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12500,0,700.0
72969,50700.0,600.0,1800.0,,11.63,0.0,12500.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12500,0,1000.0
72971,50520.0,800.0,1500.0,,11.54,0.0,12800.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12800,0,350.0
72973,47490.0,800.0,100.0,,11.21,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0,0,0,350.0
72975,47360.0,400.0,0.0,,11.83,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43200,0,0,0,1500.0
72977,46800.0,1000.0,800.0,,11.82,0.0,12800.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12800,0,10000.0
72978,46920.0,600.0,900.0,,11.68,0.0,12900.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12900,0,700.0
72980,46850.0,800.0,800.0,,11.27,0.0,12700.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12700,0,210.0
72998,49400.0,1000.0,800.0,,11.58,0.0,12800.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12800,0,570.0
72999,49440.0,800.0,2000.0,,11.76,0.0,13100.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,13100,0,700.0
73001,46780.0,1000.0,2000.0,,11.35,0.0,12900.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12900,0,700.0
73006,46350.0,600.0,800.0,,11.65,0.0,11500.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,11500,0,200.0
73010,44520.0,800.0,1600.0,,11.52,0.0,20500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20500,0,750.0
73011,49440.0,800.0,700.0,,11.79,0.0,20400.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20400,0,700.0
73012,49440.0,800.0,800.0,,11.71,0.0,17300.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17300,0,300.0
73018,49400.0,800.0,300.0,,11.65,0.0,20000.0,0.0,0.0,18000.0,0.0,0.0,0,0,0,20000,0,400.0
73022,45230.0,800.0,1000.0,,11.51,0.0,20400.0,0.0,0.0,21000.0,0.0,0.0,0,0,0,20400,0,500.0
73023,43740.0,600.0,1500.0,,11.31,40400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40400,0,0,0,1000.0
73026,48100.0,1000.0,1200.0,,11.66,0.0,20100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20100,0,1200.0
73027,48410.0,800.0,300.0,,11.58,0.0,20200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20200,0,1050.0
73034,44810.0,600.0,3000.0,,11.47,0.0,20000.0,0.0,0.0,21000.0,0.0,0.0,0,0,0,20000,0,800.0
73050,48100.0,750.0,1300.0,,11.8,0.0,1000.0,11200.0,0.0,20000.0,10000.0,0.0,0,0,0,1000,11200,700.0
73056,48410.0,800.0,1400.0,,11.62,0.0,12700.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12700,0,950.0
73066,48580.0,700.0,200.0,,11.47,0.0,12600.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12600,0,500.0
73068,46800.0,600.0,1500.0,,11.73,0.0,12200.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12200,0,610.0
73069,48410.0,600.0,1300.0,,11.62,0.0,12100.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12100,0,650.0
73076,50700.0,800.0,1100.0,,11.55,0.0,10400.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,10400,0,320.0
73077,46800.0,600.0,1500.0,,11.72,0.0,12300.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12300,0,800.0
73078,48410.0,600.0,2000.0,,11.78,0.0,12100.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12100,0,1000.0
73079,43810.0,1000.0,2000.0,,11.54,0.0,20700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20700,0,550.0
73082,46800.0,1000.0,900.0,,11.74,0.0,12400.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12400,0,150.0
73092,45520.0,800.0,1000.0,,11.9,0.0,15900.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15900,0,0.0
73096,48100.0,800.0,200.0,,11.71,0.0,13600.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,13600,0,700.0
73102,48410.0,600.0,1000.0,,11.7,0.0,15500.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15500,0,100.0
73109,46800.0,1000.0,1000.0,,11.54,0.0,16400.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,16400,0,550.0
73111,49440.0,800.0,500.0,,11.66,0.0,16200.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,16200,0,350.0
73112,49290.0,600.0,300.0,,11.35,0.0,11800.0,0.0,0.0,20000.0,0.0,10000.0,0,0,0,11800,0,200.0
73143,48100.0,750.0,1000.0,,11.7,0.0,20600.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,20600,0,750.0
73144,48410.0,600.0,1200.0,,11.68,0.0,18100.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,18100,0,200.0
73145,45330.0,800.0,1000.0,,11.62,0.0,15100.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,15100,0,0.0
73150,48960.0,600.0,900.0,,11.37,0.0,16700.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,16700,0,1150.0
73151,48100.0,750.0,1200.0,,11.64,0.0,13600.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,13600,0,950.0
73176,48100.0,500.0,1200.0,,11.73,0.0,16700.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,16700,0,900.0
73177,48410.0,500.0,2000.0,,11.72,0.0,16700.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,16700,0,300.0
73182,50700.0,1000.0,200.0,,11.65,0.0,16900.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,16900,0,1300.0
73183,48410.0,800.0,200.0,,11.98,0.0,16600.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,16600,0,0.0
73188,46350.0,500.0,2000.0,,11.18,0.0,16700.0,0.0,0.0,20000.0,0.0,0.0,0,0,5000,16700,0,0.0
73198,49400.0,800.0,500.0,,11.65,0.0,15600.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15600,0,1000.0
73203,48950.0,400.0,1000.0,,11.35,0.0,15700.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15700,0,250.0
73207,46800.0,800.0,1100.0,,11.67,0.0,15500.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15500,0,450.0
73208,46350.0,800.0,200.0,,11.75,0.0,15300.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15300,0,1000.0
73216,46920.0,600.0,1600.0,,11.8,0.0,15200.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15200,0,800.0
73229,50700.0,1000.0,,,11.67,0.0,15400.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15400,0,650.0
73234,46800.0,800.0,1200.0,,11.8,0.0,15600.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15600,0,350.0
73260,48180.0,600.0,300.0,,11.31,0.0,22200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,22200,0,850.0
73261,47360.0,400.0,1500.0,,11.72,0.0,18300.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,18300,0,0.0
73268,43220.0,600.0,900.0,,11.29,0.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20000,0,450.0
73286,49400.0,1000.0,800.0,,11.36,0.0,15700.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,15700,0,330.0
73287,49400.0,1000.0,500.0,,11.33,0.0,16000.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,16000,0,500.0
73297,47360.0,400.0,1500.0,,11.36,42600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42600,0,0,0,1580.0
73298,49440.0,800.0,1000.0,,11.37,0.0,16100.0,0.0,0.0,15000.0,10000.0,0.0,0,0,0,16100,0,1000.0
73304,48290.0,600.0,500.0,,11.15,41200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41200,0,0,0,1200.0
73321,49400.0,1000.0,800.0,,11.22,0.0,12300.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12300,0,1340.0
73323,42300.0,600.0,2200.0,,11.17,38200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38200,0,0,0,1450.0
73325,47380.0,800.0,900.0,,11.47,0.0,12400.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,12400,0,350.0
73338,50700.0,600.0,1500.0,,11.64,42900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42900,0,0,0,2300.0
73343,45210.0,400.0,2000.0,,11.32,0.0,21700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21700,0,350.0
73347,47840.0,1200.0,800.0,,11.26,0.0,21900.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21900,0,350.0
73348,49400.0,800.0,200.0,,11.95,42800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42800,0,0,0,2000.0
73349,46350.0,800.0,1200.0,,11.83,42700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42700,0,0,0,1700.0
73356,48645.0,600.0,2000.0,,11.44,0.0,21600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21600,0,550.0
73377,46800.0,1000.0,100.0,,11.32,42800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42800,0,0,0,1050.0
73385,50700.0,600.0,500.0,,11.83,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43200,0,0,0,1180.0
73386,49400.0,1000.0,1200.0,,11.31,0.0,16000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,16000,0,870.0
73389,49440.0,800.0,2000.0,,11.35,0.0,16000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,16000,0,900.0
73408,44880.0,600.0,1500.0,,11.51,32100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32100,10500,0,0,1300.0
73416,46800.0,1000.0,1300.0,,11.53,0.0,10600.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,10600,0,900.0
73417,47380.0,800.0,900.0,,11.64,0.0,10600.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,10600,0,900.0
73418,45210.0,400.0,500.0,,11.36,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31500,10000,0,0,380.0
73419,47380.0,800.0,300.0,,11.4,32600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32600,10000,0,0,1000.0
73428,45210.0,600.0,5000.0,,11.62,0.0,19000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,19000,0,900.0
73429,46800.0,1000.0,200.0,,11.43,0.0,10800.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,10800,0,500.0
73430,48410.0,800.0,2000.0,,11.44,0.0,8900.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,8900,0,700.0
73435,50560.0,1150.0,800.0,,11.39,0.0,10800.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,10800,0,1050.0
73436,43600.0,500.0,2000.0,,11.38,0.0,8500.0,0.0,0.0,20000.0,10000.0,0.0,0,0,0,8500,0,650.0
73445,50700.0,1000.0,800.0,,11.52,0.0,0.0,12000.0,0.0,20000.0,10000.0,0.0,0,0,0,0,12000,800.0
73446,47380.0,800.0,1000.0,,11.43,0.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20000,0,0.0
73453,43800.0,600.0,2000.0,,11.58,0.0,20700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20700,0,900.0
73454,50700.0,750.0,1300.0,,11.44,0.0,20100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20100,0,300.0
73461,41790.0,600.0,1500.0,,11.39,30300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30300,9000,0,0,1300.0
73466,48100.0,1000.0,200.0,,11.37,0.0,20400.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20400,0,100.0
73467,48410.0,800.0,700.0,,11.41,0.0,42000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42000,0,300.0
73468,47380.0,800.0,500.0,,11.7,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32400,10000,0,0,800.0
73477,49400.0,600.0,1000.0,,11.32,0.0,16000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16000,0,870.0
73484,46800.0,1000.0,800.0,,11.44,0.0,20200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20200,0,900.0
73485,47380.0,800.0,1500.0,,11.47,0.0,20300.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20300,0,500.0
73486,40820.0,600.0,1300.0,,11.37,0.0,16400.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16400,0,180.0
73495,46800.0,800.0,1500.0,,11.32,0.0,20400.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20400,0,350.0
73497,47380.0,800.0,200.0,,11.35,0.0,16300.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16300,0,300.0
73499,45030.0,600.0,1500.0,,11.74,0.0,21100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21100,0,250.0
73503,47370.0,600.0,500.0,,11.55,0.0,16100.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,16100,0,0.0
73507,48410.0,600.0,0.0,,11.8,39700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39700,3000,0,0,820.0
73508,46800.0,800.0,2000.0,,11.34,0.0,17200.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,17200,0,520.0
73525,45570.0,800.0,0.0,,11.5,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31500,10000,0,0,870.0
73526,48100.0,800.0,900.0,,11.41,0.0,17200.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,17200,0,600.0
73530,47380.0,800.0,1800.0,,11.29,0.0,17300.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,17300,0,900.0
73531,45210.0,600.0,3000.0,,11.28,0.0,26900.0,0.0,0.0,18000.0,0.0,0.0,0,0,0,26900,0,660.0
73535,49400.0,600.0,500.0,,11.35,0.0,17500.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,17500,0,100.0
73536,49440.0,600.0,2500.0,,11.59,0.0,17600.0,0.0,0.0,15000.0,0.0,10000.0,0,0,0,17600,0,0.0
73541,45820.0,500.0,1200.0,,11.71,31300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31300,10000,0,0,1000.0
73550,47380.0,800.0,1200.0,,11.38,0.0,18100.0,0.0,10000.0,19000.0,0.0,0.0,0,0,0,18100,0,200.0
73558,48410.0,800.0,600.0,,11.78,42900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42900,0,0,0,2000.0
73559,49440.0,800.0,1200.0,,11.45,0.0,18200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18200,0,900.0
73562,42900.0,500.0,2000.0,,11.2,0.0,15200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,15200,0,600.0
73579,49440.0,600.0,2000.0,9.71,11.3,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40000,0,0,0,2400.0
73580,46800.0,1000.0,100.0,12.41,11.75,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40200,0,0,0,1200.0
73581,45320.0,800.0,2000.0,11.24,11.63,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40200,0,0,0,2000.0
73589,46800.0,1000.0,800.0,11.87,11.6,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40200,0,0,0,1450.0
73590,48410.0,800.0,2000.0,10.02,11.29,0.0,15200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15200,0,1250.0
73597,43800.0,800.0,2000.0,10.75,11.21,0.0,15100.0,0.0,0.0,23000.0,0.0,0.0,0,0,0,15100,0,700.0
73598,48100.0,1000.0,500.0,10.56,11.2,0.0,15200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15200,0,900.0
73599,51460.0,1000.0,800.0,10.54,11.45,0.0,15200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15200,0,1300.0
73600,48960.0,600.0,1800.0,10.11,11.26,0.0,15500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15500,0,1200.0
73614,46800.0,600.0,1300.0,9.95,11.79,40500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40500,0,0,0,600.0
73626,50700.0,1000.0,1300.0,10.99,11.61,40100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40100,0,0,0,2300.0
73627,47380.0,800.0,1000.0,13.99,11.81,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40000,0,0,0,750.0
73636,46800.0,750.0,1500.0,10.39,11.5,0.0,15200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15200,0,900.0
73637,47380.0,600.0,1300.0,10.4,11.39,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,800.0
73638,45270.0,600.0,2000.0,,11.39,0.0,14600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14600,0,200.0
73639,49440.0,600.0,500.0,10.55,11.55,40100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40100,0,0,0,1000.0
73642,43410.0,600.0,200.0,10.94,11.35,0.0,16600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16600,0,350.0
73647,46800.0,750.0,1200.0,9.98,11.2,0.0,16800.0,0.0,0.0,23000.0,0.0,0.0,0,0,0,16800,0,1000.0
73648,47380.0,600.0,1100.0,10.26,11.1,0.0,16800.0,0.0,0.0,23000.0,0.0,0.0,0,0,0,16800,0,750.0
73657,48100.0,1000.0,900.0,9.98,11.35,0.0,16500.0,0.0,0.0,23000.0,0.0,0.0,0,0,0,16500,0,1300.0
73658,45320.0,800.0,3000.0,10.44,11.2,0.0,16800.0,0.0,0.0,23000.0,0.0,0.0,0,0,0,16800,0,800.0
73670,44530.0,800.0,1000.0,11.84,11.13,0.0,17200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17200,0,350.0
73681,48410.0,800.0,1100.0,11.08,11.31,0.0,16800.0,0.0,0.0,23000.0,0.0,0.0,0,0,0,16800,0,1010.0
73684,45210.0,600.0,300.0,10.89,11.5,0.0,17000.0,0.0,0.0,21500.0,0.0,0.0,0,0,0,17000,0,650.0
73703,49430.0,600.0,1500.0,11.55,11.7,0.0,20100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20100,0,850.0
73713,43800.0,600.0,2000.0,10.79,11.26,0.0,20100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20100,0,780.0
73719,51020.0,600.0,1000.0,9.94,11.35,0.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20000,0,1200.0
73720,47900.0,600.0,1500.0,,11.38,0.0,20100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,20100,0,1080.0
73745,41700.0,600.0,2500.0,11.94,11.38,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39000,0,0,0,2450.0
73769,47360.0,600.0,0.0,10.95,11.57,43100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43100,0,0,0,1150.0
73779,47360.0,600.0,0.0,12.53,11.7,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43200,0,0,0,830.0
73780,46920.0,600.0,2000.0,12.26,11.75,43100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43100,0,0,0,850.0
73788,46800.0,1000.0,2500.0,10.57,11.37,0.0,14300.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14300,0,1060.0
73789,46920.0,600.0,1700.0,10.99,11.39,0.0,12200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,12200,0,600.0
73805,51700.0,600.0,1000.0,10.05,11.5,0.0,0.0,3500.0,0.0,30000.0,0.0,0.0,0,0,0,0,3500,1000.0
73812,47380.0,,,10.73,11.3,0.0,9700.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9700,0,2160.0
73845,42240.0,400.0,200.0,10.67,11.39,0.0,0.0,800.0,0.0,39000.0,0.0,0.0,0,0,0,0,800,370.0
73853,48410.0,400.0,100.0,12.14,11.75,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42000,0,0,0,1300.0
73854,48410.0,400.0,300.0,11.91,11.7,42400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42400,0,0,0,800.0
73863,46350.0,800.0,300.0,11.66,11.84,42600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42600,0,0,0,450.0
73884,47960.0,600.0,800.0,11.36,11.42,0.0,21300.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21300,0,0.0
73885,48410.0,800.0,900.0,10.15,11.41,0.0,22100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,22100,0,1100.0
73886,50700.0,1000.0,1500.0,11.17,11.63,0.0,18000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18000,0,450.0
73888,42960.0,900.0,1400.0,10.81,11.23,0.0,17000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17000,0,300.0
73893,52000.0,600.0,1200.0,12.28,11.53,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43200,0,0,0,1750.0
73894,46350.0,800.0,1000.0,11.37,11.53,42700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42700,0,0,0,800.0
73912,50700.0,800.0,700.0,9.99,11.21,0.0,21100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21100,0,920.0
73913,49440.0,600.0,300.0,11.28,11.31,0.0,21200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21200,0,145.0
73923,51000.0,800.0,1500.0,10.01,11.56,49300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49300,0,0,0,1500.0
73924,46800.0,800.0,1200.0,11.65,11.61,42700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42700,0,0,0,800.0
73928,46350.0,800.0,0.0,12.97,11.76,42600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42600,0,0,0,660.0
73938,47610.0,900.0,200.0,11.36,11.73,41600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41600,0,0,0,1400.0
73945,47640.0,800.0,300.0,13.04,11.34,42400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42400,0,0,0,300.0
73946,48100.0,1000.0,800.0,12.53,11.71,42900.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42900,0,0,0,1200.0
73947,45320.0,800.0,3000.0,10.4,11.22,0.0,13200.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,13200,0,560.0
73965,43800.0,800.0,2000.0,10.0,11.27,0.0,11400.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,11400,0,760.0
73966,48100.0,800.0,1800.0,10.39,11.3,0.0,13100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,13100,0,910.0
73967,47380.0,800.0,1300.0,10.37,11.36,0.0,11000.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,11000,0,700.0
73989,40940.0,600.0,2000.0,10.42,11.29,0.0,16700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16700,0,700.0
73994,49440.0,800.0,500.0,11.03,11.53,0.0,17200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,17200,0,900.0
73996,46200.0,1000.0,1100.0,10.42,11.26,0.0,15700.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15700,0,850.0
74003,48410.0,600.0,0.0,13.99,11.56,42500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42500,0,0,0,1270.0
74005,48410.0,800.0,800.0,11.63,11.77,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0,0,0,1400.0
74023,45040.0,800.0,700.0,10.19,11.23,0.0,13200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13200,0,950.0
74041,46800.0,800.0,2500.0,10.55,11.41,0.0,21600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21600,0,900.0
74044,48250.0,1000.0,1700.0,11.16,11.39,0.0,21800.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,21800,0,1161.0
74074,43060.0,600.0,2000.0,9.82,11.34,0.0,0.0,1300.0,0.0,39000.0,0.0,0.0,0,0,0,0,1300,1200.0
74075,46350.0,400.0,500.0,10.49,11.35,0.0,0.0,1000.0,0.0,43000.0,0.0,0.0,0,0,0,0,1000,900.0
74079,48420.0,600.0,1000.0,10.86,11.34,0.0,16600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,16600,0,600.0
74083,46350.0,600.0,1500.0,11.3,11.56,42700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42700,0,0,0,1300.0
74089,48410.0,800.0,500.0,10.85,11.32,0.0,17200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,17200,0,120.0
74090,44290.0,800.0,500.0,10.61,11.33,0.0,15400.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15400,0,500.0
74094,45240.0,600.0,1300.0,12.4,11.68,40800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40800,0,0,0,1800.0
74101,46800.0,800.0,1000.0,10.9,11.25,0.0,17100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,17100,0,240.0
74119,43800.0,400.0,3000.0,10.44,11.44,0.0,16300.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,16300,0,800.0
74121,49400.0,1000.0,1000.0,10.23,11.24,0.0,17600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,17600,0,1210.0
74132,49400.0,800.0,1000.0,10.87,12.22,10000.0,10300.0,0.0,0.0,20000.0,0.0,0.0,0,10000,0,10300,0,1850.0
74134,48420.0,450.0,1500.0,10.86,11.46,10000.0,10200.0,0.0,0.0,20000.0,0.0,0.0,0,10000,0,10200,0,900.0
74138,48200.0,600.0,900.0,10.16,11.33,10000.0,10100.0,0.0,0.0,20000.0,0.0,0.0,0,10000,0,10100,0,1100.0
74141,46920.0,600.0,500.0,10.75,11.74,43400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43400,0,0,0,870.0
74144,50320.0,600.0,800.0,10.36,11.29,10400.0,11000.0,0.0,0.0,20000.0,0.0,0.0,0,10400,0,11000,0,850.0
74171,44910.0,500.0,1500.0,11.76,11.31,0.0,18100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18100,0,120.0
74176,43800.0,600.0,1500.0,10.21,11.34,20400.0,0.0,0.0,0.0,20000.0,0.0,0.0,0,20400,0,0,0,700.0
74179,49440.0,500.0,500.0,9.52,12.2,18000.0,0.0,0.0,0.0,20000.0,0.0,0.0,0,18000,0,0,0,1950.0
